"No.","Time","Source","Destination","Protocol","Length","Info"
"238","69.814480812","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.4 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"239","70.012019818","02:42:b9:e4:f0:e7","02:42:ac:11:00:04","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7"
"240","70.063218850","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=46/11776, ttl=64 (reply in 241)"
"241","70.063279683","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=46/11776, ttl=64 (request in 240)"
"242","70.292029214","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.3 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"243","70.761144413","02:42:b9:e4:f0:e7","02:42:ac:11:00:03","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.3 detected!)"
"244","71.087144848","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=47/12032, ttl=64 (reply in 245)"
"245","71.087204980","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=47/12032, ttl=64 (request in 244)"
"246","71.814679419","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.4 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"247","72.012541127","02:42:b9:e4:f0:e7","02:42:ac:11:00:04","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7"
"248","72.111232112","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=48/12288, ttl=64 (reply in 249)"
"249","72.111292334","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=48/12288, ttl=64 (request in 248)"
"250","72.292626194","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.3 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"251","72.761531733","02:42:b9:e4:f0:e7","02:42:ac:11:00:03","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.3 detected!)"
"252","73.135253240","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=49/12544, ttl=64 (reply in 253)"
"253","73.135313904","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=49/12544, ttl=64 (request in 252)"
"254","73.814854570","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.4 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"255","74.012921724","02:42:b9:e4:f0:e7","02:42:ac:11:00:04","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7"
